"","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"52037","Écoquartier Bottière-Chesnaie","Noue_Dumont_Milieu / EcoQUA_017","Terbutryn solide",2018-07-09 00:00:00,25,"LC/MS/MS ICPEES"
"52038","Écoquartier Bottière-Chesnaie","Noue_Dumont_Milieu / EcoQUA_017","Carbetamide solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52039","Écoquartier Bottière-Chesnaie","Noue_Dumont_Milieu / EcoQUA_017","Chlortoluron solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52040","Écoquartier Bottière-Chesnaie","Noue_Dumont_Milieu / EcoQUA_017","Foramsulfuron solide",2018-07-09 00:00:00,6,"LC/MS/MS ICPEES"
"52041","Écoquartier Bottière-Chesnaie","Noue_Dumont_Milieu / EcoQUA_017","Nicosulfuron solide",2018-07-09 00:00:00,6,"LC/MS/MS ICPEES"
"52042","Écoquartier Bottière-Chesnaie","Noue_Dumont_Milieu / EcoQUA_017","Thiacloprid solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52043","Écoquartier Bottière-Chesnaie","Noue_Dumont_Milieu / EcoQUA_017","Acetamiprid solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52044","Écoquartier Bottière-Chesnaie","Noue_Dumont_Milieu / EcoQUA_017","Chloridazone solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52045","Écoquartier Bottière-Chesnaie","Noue_Dumont_Milieu / EcoQUA_017","Carbendazim solide",2018-07-09 00:00:00,4,"LC/MS/MS ICPEES"
"52046","Écoquartier Bottière-Chesnaie","Noue_Dumont_Milieu / EcoQUA_017","Pymetrozine solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52047","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Pymetrozine solide",2018-07-09 00:00:00,14,"LC/MS/MS ICPEES"
"52048","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Carbendazim solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52049","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Chloridazone solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52050","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Acetamiprid solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52051","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Thiacloprid solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52052","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Nicosulfuron solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52053","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Foramsulfuron solide",2018-07-09 00:00:00,23,"LC/MS/MS ICPEES"
"52054","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Chlortoluron solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52055","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Carbetamide solide",2018-07-09 00:00:00,4,"LC/MS/MS ICPEES"
"52056","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Terbutryn solide",2018-07-09 00:00:00,8.5,"LC/MS/MS ICPEES"
"52057","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Spinosade A solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52058","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Isoproturon solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52059","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Diuron solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52060","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Metalaxyl-M solide",2018-07-09 00:00:00,114,"LC/MS/MS ICPEES"
"52061","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Spinosade D solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52062","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Dimethenanid-p solide",2018-07-09 00:00:00,3,"LC/MS/MS ICPEES"
"52063","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Penconazole solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52064","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Isoxadifen solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52065","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Tebuconazole solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52066","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Diflubenzuron solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52067","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Epoxyconazole solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52068","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Propiconazole solide",2018-07-09 00:00:00,6,"LC/MS/MS ICPEES"
"52069","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Chlorfenvinphos solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52070","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Triflusulfuron methyl solide",2018-07-09 00:00:00,0.7,"LC/MS/MS ICPEES"
"52071","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Pendimethalin solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52072","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Pyraclostrobine solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52073","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Diflufenican solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52074","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Flufenoxur_sol",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52075","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pymetrozine solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52076","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Carbendazim solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52077","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Chloridazone solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52078","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Acetamiprid solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52079","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Thiacloprid solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52080","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Nicosulfuron solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52081","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Foramsulfuron solide",2018-07-09 00:00:00,13,"LC/MS/MS ICPEES"
"52082","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Chlortoluron solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52083","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Carbetamide solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52084","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Terbutryn solide",2018-07-09 00:00:00,92,"LC/MS/MS ICPEES"
"52085","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Spinosade A solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52086","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Isoproturon solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52087","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Diuron solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52088","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Metalaxyl-M solide",2018-07-09 00:00:00,486,"LC/MS/MS ICPEES"
"52089","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Spinosade D solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52090","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Dimethenanid-p solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52091","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Penconazole solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52092","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Isoxadifen solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52093","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Tebuconazole solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52094","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Diflubenzuron solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52095","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Epoxyconazole solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52096","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Propiconazole solide",2018-07-09 00:00:00,2,"LC/MS/MS ICPEES"
"52097","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Chlorfenvinphos solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52098","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Triflusulfuron methyl solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52099","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pendimethalin solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52100","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pyraclostrobine solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52101","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Diflufenican solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52102","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Flufenoxur_sol",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52103","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Lufenuron solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52104","Écoquartier Bottière-Chesnaie","Noue_Dumont_Milieu / EcoQUA_017","Lufenuron solide",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"52105","Écoquartier Bottière-Chesnaie","Noue_Dumont_Milieu / EcoQUA_017","Flufenoxur_sol",2018-07-09 00:00:00,NA,"LC/MS/MS ICPEES"
"53006","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","MES",2018-12-07 00:00:00,6.08,"Filtration sur filtre en fibres de verre"
"53007","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","MES",2018-12-07 00:00:00,31.93,"Filtration sur filtre en fibres de verre"
"53008","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","pH_labo",2018-12-07 00:00:00,7.68,"Détermination du pH"
"53009","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","EC_25C_labo",2018-12-07 00:00:00,206,"Electrométrie (conductivité)"
"53010","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Carbone organique dissous",2018-12-07 00:00:00,4.54,"Oxydation par persulfate en milieu acide"
"53011","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Carbone organique total",2018-12-07 00:00:00,5.1,"Oxydation par persulfate en milieu acide"
"53012","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","pH_labo",2018-12-07 00:00:00,7.686,"Détermination du pH"
"53013","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Carbone organique total",2018-12-07 00:00:00,5.56,"Oxydation par persulfate en milieu acide"
"53014","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Tl_f0.45um",2018-12-07 00:00:00,NA,"ICP-MS 2017/20xx-1"
"53015","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Ti_f0.45um",2018-12-07 00:00:00,NA,"ICP-MS 2017/20xx-1"
"53016","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Sr_f0.45um",2018-12-07 00:00:00,70.2906,"ICP-MS 2017/20xx-1"
"53017","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Se_f0.45um",2018-12-07 00:00:00,0.2561,"ICP-MS 2017/20xx-1"
"53018","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Sb_f0.45um",2018-12-07 00:00:00,0.282,"ICP-MS 2017/20xx-1"
"53019","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pb_f0.45um",2018-12-07 00:00:00,NA,"ICP-MS 2017/20xx-1"
"53020","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","P_f0.45um",2018-12-07 00:00:00,0.218,"ICP-OES-1"
"53021","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Ni_f0.45um",2018-12-07 00:00:00,0.9264,"ICP-MS 2017/20xx-1"
"53022","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Na_f0.45um",2018-12-07 00:00:00,5.821,"ICP-OES-1"
"53023","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Mo_f0.45um",2018-12-07 00:00:00,1.0255,"ICP-MS 2017/20xx-1"
"53024","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Mn_f0.45um",2018-12-07 00:00:00,2.3771,"ICP-MS 2017/20xx-1"
"53025","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Mg_f0.45um",2018-12-07 00:00:00,1.832,"ICP-OES-1"
"53026","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","K_f0.45um",2018-12-07 00:00:00,8.836,"ICP-OES-1"
"53027","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Fe_f0.45um",2018-12-07 00:00:00,NA,"ICP-OES-1"
"53028","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Cu_f0.45um",2018-12-07 00:00:00,3.4019,"ICP-MS 2017/20xx-1"
"53029","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Cr_f0.45um",2018-12-07 00:00:00,NA,"ICP-MS 2017/20xx-1"
"53030","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Co_f0.45um",2018-12-07 00:00:00,0.1754,"ICP-MS 2017/20xx-1"
"53031","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Cd_f0.45um",2018-12-07 00:00:00,0.0272,"ICP-MS 2017/20xx-1"
"53032","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Ca_f0.45um",2018-12-07 00:00:00,24.093,"ICP-OES-1"
"53033","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Ba_f0.45um",2018-12-07 00:00:00,0.012,"ICP-OES-1"
"53034","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","As_f0.45um",2018-12-07 00:00:00,3.8761,"ICP-MS 2017/20xx-1"
"53035","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Al_f0.45um",2018-12-07 00:00:00,NA,"ICP-OES-1"
"53036","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Zn",2018-12-07 00:00:00,44.8717,"ICP-MS 2017/20xx-1"
"53037","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","V",2018-12-07 00:00:00,3.3323,"ICP-MS 2017/20xx-1"
"53038","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Tl",2018-12-07 00:00:00,NA,"ICP-MS 2017/20xx-1"
"53039","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Ti",2018-12-07 00:00:00,69.9527,"ICP-MS 2017/20xx-1"
"53040","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Sr",2018-12-07 00:00:00,72.5508,"ICP-MS 2017/20xx-1"
"53041","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Se",2018-12-07 00:00:00,0.2561,"ICP-MS 2017/20xx-1"
"53042","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Sb",2018-12-07 00:00:00,0.4283,"ICP-MS 2017/20xx-1"
"53043","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pb",2018-12-07 00:00:00,2.0221,"ICP-MS 2017/20xx-1"
"53044","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Phosphore total",2018-12-07 00:00:00,0.294,"ICP-OES-1"
"53045","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Ni",2018-12-07 00:00:00,3.346,"ICP-MS 2017/20xx-1"
"53046","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Na",2018-12-07 00:00:00,6.136,"ICP-OES-1"
"53047","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Mo",2018-12-07 00:00:00,1.0821,"ICP-MS 2017/20xx-1"
"53048","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Mn",2018-12-07 00:00:00,20.9441,"ICP-MS 2017/20xx-1"
"53049","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Mg",2018-12-07 00:00:00,1.998,"ICP-OES-1"
"53050","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","K",2018-12-07 00:00:00,9.323,"ICP-OES-1"
"53051","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Fe",2018-12-07 00:00:00,0.755,"ICP-OES-1"
"53052","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Cu",2018-12-07 00:00:00,6.6077,"ICP-MS 2017/20xx-1"
"53053","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Cr",2018-12-07 00:00:00,2.7609,"ICP-MS 2017/20xx-1"
"53054","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Co",2018-12-07 00:00:00,0.5373,"ICP-MS 2017/20xx-1"
"53055","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Cd",2018-12-07 00:00:00,0.062,"ICP-MS 2017/20xx-1"
"53056","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Ca",2018-12-07 00:00:00,24.743,"ICP-OES-1"
"53057","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Ba",2018-12-07 00:00:00,0.026,"ICP-OES-1"
"53058","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","As",2018-12-07 00:00:00,4.5902,"ICP-MS 2017/20xx-1"
"53059","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Al",2018-12-07 00:00:00,0.448,"ICP-OES-1"
"53060","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Tl",2018-12-07 00:00:00,0.8989,"ICP-MS 2017/20xx-1"
"53061","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Zn_f0.45um",2018-12-07 00:00:00,30.6704,"ICP-MS 2017/20xx-1"
"53062","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","As",2018-12-07 00:00:00,5.8041,"ICP-MS 2017/20xx-1"
"53063","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","V_f0.45um",2018-12-07 00:00:00,1.8183,"ICP-MS 2017/20xx-1"
"53064","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ti",2018-12-07 00:00:00,9.9788,"ICP-MS 2017/20xx-1"
"53065","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Tl_f0.45um",2018-12-07 00:00:00,NA,"ICP-MS 2017/20xx-1"
"53066","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Cu",2018-12-07 00:00:00,4.8174,"ICP-MS 2017/20xx-1"
"53067","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ti_f0.45um",2018-12-07 00:00:00,0.6778,"ICP-MS 2017/20xx-1"
"53068","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Sr",2018-12-07 00:00:00,84.6253,"ICP-MS 2017/20xx-1"
"53069","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Sr_f0.45um",2018-12-07 00:00:00,84.2312,"ICP-MS 2017/20xx-1"
"53070","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Se_f0.45um",2018-12-07 00:00:00,0.2498,"ICP-MS 2017/20xx-1"
"53071","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Se",2018-12-07 00:00:00,0.2498,"ICP-MS 2017/20xx-1"
"53072","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Sb_f0.45um",2018-12-07 00:00:00,0.3484,"ICP-MS 2017/20xx-1"
"53073","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Cr",2018-12-07 00:00:00,1.4485,"ICP-MS 2017/20xx-1"
"53074","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Pb_f0.45um",2018-12-07 00:00:00,0.1241,"ICP-MS 2017/20xx-1"
"53075","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Sb",2018-12-07 00:00:00,0.3484,"ICP-MS 2017/20xx-1"
"53076","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","P_f0.45um",2018-12-07 00:00:00,0.204,"ICP-OES-1"
"53077","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Al",2018-12-07 00:00:00,0.233,"ICP-OES-1"
"53078","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ni_f0.45um",2018-12-07 00:00:00,3.0927,"ICP-MS 2017/20xx-1"
"53079","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Pb",2018-12-07 00:00:00,0.6443,"ICP-MS 2017/20xx-1"
"53080","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Na_f0.45um",2018-12-07 00:00:00,6.632,"ICP-OES-1"
"53081","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Co",2018-12-07 00:00:00,0.2638,"ICP-MS 2017/20xx-1"
"53082","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Mo_f0.45um",2018-12-07 00:00:00,1.2653,"ICP-MS 2017/20xx-1"
"53083","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Phosphore total",2018-12-07 00:00:00,0.204,"ICP-OES-1"
"53084","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Mn_f0.45um",2018-12-07 00:00:00,1.1067,"ICP-MS 2017/20xx-1"
"53085","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Mg_f0.45um",2018-12-07 00:00:00,2.165,"ICP-OES-1"
"53086","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ni",2018-12-07 00:00:00,4.1431,"ICP-MS 2017/20xx-1"
"53087","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","K_f0.45um",2018-12-07 00:00:00,10.153,"ICP-OES-1"
"53088","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Cd",2018-12-07 00:00:00,0.0253,"ICP-MS 2017/20xx-1"
"53089","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Fe_f0.45um",2018-12-07 00:00:00,0.021,"ICP-OES-1"
"53090","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Na",2018-12-07 00:00:00,6.86,"ICP-OES-1"
"53091","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Cu_f0.45um",2018-12-07 00:00:00,3.8588,"ICP-MS 2017/20xx-1"
"53092","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Cr_f0.45um",2018-12-07 00:00:00,NA,"ICP-MS 2017/20xx-1"
"53093","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Mo",2018-12-07 00:00:00,1.2653,"ICP-MS 2017/20xx-1"
"53094","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Co_f0.45um",2018-12-07 00:00:00,0.1723,"ICP-MS 2017/20xx-1"
"53095","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ca",2018-12-07 00:00:00,28.992,"ICP-OES-1"
"53096","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Cd_f0.45um",2018-12-07 00:00:00,0.0253,"ICP-MS 2017/20xx-1"
"53097","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Mn",2018-12-07 00:00:00,3.8342,"ICP-MS 2017/20xx-1"
"53098","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ca_f0.45um",2018-12-07 00:00:00,28.992,"ICP-OES-1"
"53099","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ba_f0.45um",2018-12-07 00:00:00,0.014,"ICP-OES-1"
"53100","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Mg",2018-12-07 00:00:00,2.205,"ICP-OES-1"
