"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"139",30106,"Noue ZAC de la Brosse","NB_02","Ni_F0.45um",2016-06-14 13:20:00,1.277,"ICP-MS 2008/2016"
"140",30108,"Noue ZAC de la Brosse","NB_02","Pb_F0.45um",2016-06-14 13:20:00,0.868,"ICP-MS 2008/2016"
"141",30109,"Noue ZAC de la Brosse","NB_02","Sr_F0.45um",2016-06-14 13:20:00,0.001,"ICP-OES-1"
"142",30110,"Noue ZAC de la Brosse","NB_02","Ti_F0.45um",2016-06-14 13:20:00,0.014,"ICP-OES-1"
"143",30111,"Noue ZAC de la Brosse","NB_02","V_F0.45um",2016-06-14 13:20:00,0.812,"ICP-MS 2008/2016"
"144",30112,"Noue ZAC de la Brosse","NB_02","Zn_F0.45um",2016-06-14 13:20:00,10.517,"ICP-1"
"145",30382,"Noue ZAC de la Brosse","NB_01","As_sol",2016-08-03 08:49:00,130.143,"ICP-OES-2"
"146",30385,"Noue ZAC de la Brosse","NB_01","Cd_sol",2016-08-03 08:49:00,1.178,"ICP-OES-2"
"147",30386,"Noue ZAC de la Brosse","NB_01","Co_sol",2016-08-03 08:49:00,58.848,"ICP-OES-2"
"148",30387,"Noue ZAC de la Brosse","NB_01","Cr_sol",2016-08-03 08:49:00,66.007,"ICP-OES-2"
"149",30388,"Noue ZAC de la Brosse","NB_01","Cu_sol",2016-08-03 08:49:00,133.075,"ICP-OES-2"
"150",30393,"Noue ZAC de la Brosse","NB_01","Mo_sol",2016-08-03 08:49:00,5.896,"ICP-OES-2"
"151",30395,"Noue ZAC de la Brosse","NB_01","Ni_sol",2016-08-03 08:49:00,85.107,"ICP-OES-2"
"152",30397,"Noue ZAC de la Brosse","NB_01","Pb_sol",2016-08-03 08:49:00,76.511,"ICP-OES-2"
"153",30398,"Noue ZAC de la Brosse","NB_01","Sr_sol",2016-08-03 08:49:00,74.972,"ICP-OES-2"
"154",30399,"Noue ZAC de la Brosse","NB_01","Ti_sol",2016-08-03 08:49:00,2030.3,"ICP-OES-2"
"155",30400,"Noue ZAC de la Brosse","NB_01","V_sol",2016-08-03 08:49:00,100.874,"ICP-OES-2"
"156",30401,"Noue ZAC de la Brosse","NB_01","Zn_sol",2016-08-03 08:49:00,632.596,"ICP-OES-2"
"157",30410,"Noue ZAC de la Brosse","NB_02","As_sol",2016-08-03 07:39:00,91.48,"ICP-OES-2"
"158",30413,"Noue ZAC de la Brosse","NB_02","Cd_sol",2016-08-03 07:39:00,0.668,"ICP-OES-2"
