"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"6731",49106,"Prairie de Mauves","PDM_0002","Ni",2011-10-01 00:00:00,0.004,"Méthode inconnue liquide"
"6732",49107,"Prairie de Mauves","PDM_0002","Zn",2011-10-01 00:00:00,0.035,"Méthode inconnue liquide"
"6733",49108,"Prairie de Mauves","PDM_0002","Pb",2011-10-01 00:00:00,0.004,"Méthode inconnue liquide"
"6734",49111,"Prairie de Mauves","PDM_0002","As",2011-10-01 00:00:00,0.027,"Méthode inconnue liquide"
"6735",49124,"Prairie de Mauves","PDM_0005","Cd",2011-10-01 00:00:00,0.001,"Méthode inconnue liquide"
"6736",49125,"Prairie de Mauves","PDM_0005","Cr",2011-10-01 00:00:00,0.002,"Méthode inconnue liquide"
"6737",49126,"Prairie de Mauves","PDM_0005","Cu",2011-10-01 00:00:00,0.003,"Méthode inconnue liquide"
"6738",49127,"Prairie de Mauves","PDM_0005","Ni",2011-10-01 00:00:00,0.015,"Méthode inconnue liquide"
"6739",49128,"Prairie de Mauves","PDM_0005","Zn",2011-10-01 00:00:00,0.027,"Méthode inconnue liquide"
"6740",49129,"Prairie de Mauves","PDM_0005","Pb",2011-10-01 00:00:00,0.001,"Méthode inconnue liquide"
"6741",49132,"Prairie de Mauves","PDM_0005","As",2011-10-01 00:00:00,0.051,"Méthode inconnue liquide"
"6742",49145,"Prairie de Mauves","PDM_0001","Cd",2012-05-01 00:00:00,0.001,"Méthode inconnue liquide"
"6743",49146,"Prairie de Mauves","PDM_0001","Cr",2012-05-01 00:00:00,0.001,"Méthode inconnue liquide"
"6744",49147,"Prairie de Mauves","PDM_0001","Cu",2012-05-01 00:00:00,0.001,"Méthode inconnue liquide"
"6745",49148,"Prairie de Mauves","PDM_0001","Ni",2012-05-01 00:00:00,0.003,"Méthode inconnue liquide"
"6746",49149,"Prairie de Mauves","PDM_0001","Zn",2012-05-01 00:00:00,0.005,"Méthode inconnue liquide"
"6747",49150,"Prairie de Mauves","PDM_0001","Pb",2012-05-01 00:00:00,0.001,"Méthode inconnue liquide"
"6748",49153,"Prairie de Mauves","PDM_0001","As",2012-05-01 00:00:00,0.01,"Méthode inconnue liquide"
"6749",49166,"Prairie de Mauves","PDM_0004","Cd",2012-05-01 00:00:00,0.001,"Méthode inconnue liquide"
"6750",49167,"Prairie de Mauves","PDM_0004","Cr",2012-05-01 00:00:00,0.001,"Méthode inconnue liquide"
"6751",49168,"Prairie de Mauves","PDM_0004","Cu",2012-05-01 00:00:00,0.006,"Méthode inconnue liquide"
