"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"2927",9559,"Prairie de Mauves","PDM_0008","Sr_F0.45um",2011-11-15 14:50:00,0.017,"ICP-OES-1"
"2928",9560,"Prairie de Mauves","PDM_0008","Sr_F8um",2011-11-15 14:50:00,0.007,"ICP-OES-1"
"2929",9561,"Prairie de Mauves","PDM_0008","Sr",2011-11-15 14:50:00,0.72,"ICP-OES-1"
"2930",9613,"Prairie de Mauves","PDM_0008","As",2011-11-15 14:50:00,54.67,"ICP-MS 2008/2016"
"2931",9616,"Prairie de Mauves","PDM_0008","Cd",2011-11-15 14:50:00,0.1,"ICP-MS 2008/2016"
"2932",9617,"Prairie de Mauves","PDM_0008","Cr",2011-11-15 14:50:00,4.4,"ICP-MS 2008/2016"
"2933",9618,"Prairie de Mauves","PDM_0008","Cu",2011-11-15 14:50:00,1.6,"ICP-MS 2008/2016"
"2934",9620,"Prairie de Mauves","PDM_0005","Cu_f0.45um",2011-05-17 12:40:00,0.417,"ICP-MS 2008/2016"
"2935",9621,"Prairie de Mauves","PDM_0005","Cr_f0.45um",2011-05-17 12:40:00,1.384,"ICP-MS 2008/2016"
"2936",9622,"Prairie de Mauves","PDM_0005","Co_f0.45um",2011-05-17 12:40:00,0.009,"ICP-OES-1"
"2937",9623,"Prairie de Mauves","PDM_0005","Cd_f0.45um",2011-05-17 12:40:00,0.1,"ICP-MS 2008/2016"
"2938",9629,"Prairie de Mauves","PDM_0005","As_f0.45um",2011-05-17 12:40:00,15.351,"ICP-MS 2008/2016"
"2939",9631,"Prairie de Mauves","PDM_0005","Zn_f8um",2011-05-17 12:40:00,1.652,"ICP-MS 2008/2016"
"2940",9632,"Prairie de Mauves","PDM_0005","V_f8um",2011-05-17 12:40:00,1.014,"ICP-MS 2008/2016"
"2941",9634,"Prairie de Mauves","PDM_0005","Ti_f8um",2011-05-17 12:40:00,0.002,"ICP-OES-1"
"2942",9635,"Prairie de Mauves","PDM_0005","Sr_f8um",2011-05-17 12:40:00,1.301,"ICP-OES-1"
"2943",9638,"Prairie de Mauves","PDM_0005","Pb_f8um",2011-05-17 12:40:00,0.1,"ICP-MS 2008/2016"
"2944",9640,"Prairie de Mauves","PDM_0005","Ni_f8um",2011-05-17 12:40:00,10.569,"ICP-MS 2008/2016"
