"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"307",29585,"Bassin Ville au Blanc","VaB_04","Sr",2016-06-14 12:50:00,0.097,"ICP-OES-1"
"308",29586,"Bassin Ville au Blanc","VaB_04","Ti",2016-06-14 12:50:00,0.006,"ICP-OES-1"
"309",29587,"Bassin Ville au Blanc","VaB_04","V",2016-06-14 12:50:00,1.546,"ICP-MS 2008/2016"
"310",29588,"Bassin Ville au Blanc","VaB_04","Zn",2016-06-14 12:50:00,9.952,"ICP-1"
"311",29591,"Bassin Ville au Blanc","VaB_04","As_F0.45um",2016-06-14 12:50:00,10.624,"ICP-1"
"312",29596,"Bassin Ville au Blanc","VaB_04","Cr_F0.45um",2016-06-14 12:50:00,2.58,"ICP-MS 2008/2016"
"313",29597,"Bassin Ville au Blanc","VaB_04","Cu_F0.45um",2016-06-14 12:50:00,2.819,"ICP-MS 2008/2016"
"314",29602,"Bassin Ville au Blanc","VaB_04","Mo_F0.45um",2016-06-14 12:50:00,0.016,"ICP-OES-1"
"315",29604,"Bassin Ville au Blanc","VaB_04","Ni_F0.45um",2016-06-14 12:50:00,0.754,"ICP-MS 2008/2016"
"316",29606,"Bassin Ville au Blanc","VaB_04","Pb_F0.45um",2016-06-14 12:50:00,1.15,"ICP-MS 2008/2016"
"317",29607,"Bassin Ville au Blanc","VaB_04","Sr_F0.45um",2016-06-14 12:50:00,0.001,"ICP-OES-1"
"318",29608,"Bassin Ville au Blanc","VaB_04","Ti_F0.45um",2016-06-14 12:50:00,0.039,"ICP-OES-1"
"319",29609,"Bassin Ville au Blanc","VaB_04","V_F0.45um",2016-06-14 12:50:00,1.525,"ICP-MS 2008/2016"
"320",29610,"Bassin Ville au Blanc","VaB_04","Zn_F0.45um",2016-06-14 12:50:00,5.867,"ICP-1"
"321",29613,"Bassin Ville au Blanc","VaB_03","As_f0.45um",2016-06-14 12:30:00,57.9,"ICP-1"
"322",29618,"Bassin Ville au Blanc","VaB_03","Cr_f0.45um",2016-06-14 12:30:00,0.153,"ICP-MS 2008/2016"
"323",29619,"Bassin Ville au Blanc","VaB_03","Cu_f0.45um",2016-06-14 12:30:00,2.833,"ICP-MS 2008/2016"
"324",29626,"Bassin Ville au Blanc","VaB_03","Ni_f0.45um",2016-06-14 12:30:00,3.931,"ICP-MS 2008/2016"
"325",29629,"Bassin Ville au Blanc","VaB_03","Sr_f0.45um",2016-06-14 12:30:00,0.093,"ICP-OES-1"
"326",29631,"Bassin Ville au Blanc","VaB_03","V_f0.45um",2016-06-14 12:30:00,0.544,"ICP-MS 2008/2016"
"327",29632,"Bassin Ville au Blanc","VaB_03","Zn_f0.45um",2016-06-14 12:30:00,13.574,"ICP-1"
"328",29635,"Bassin Ville au Blanc","VaB_03","As",2016-06-14 12:30:00,60.6,"ICP-1"
"329",29640,"Bassin Ville au Blanc","VaB_03","Cr",2016-06-14 12:30:00,0.515,"ICP-MS 2008/2016"
"330",29641,"Bassin Ville au Blanc","VaB_03","Cu",2016-06-14 12:30:00,4.229,"ICP-MS 2008/2016"
