"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"121",2805,"Autres sites LEE","Autre_LEE_02","Cr_CaCl2",2014-04-28 12:00:00,0.43,"Extraction CaCl2 + ICP-MS"
"122",2806,"Autres sites LEE","Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,1.62,"Extraction CaCl2 + ICP-MS"
"123",2807,"Autres sites LEE","Autre_LEE_02","As_CaCl2",2014-04-28 12:00:00,2.53,"Extraction CaCl2 + ICP-MS"
"124",2808,"Autres sites LEE","Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,139.5,"Extraction CaCl2 + ICP-MS"
"125",2809,"Autres sites LEE","Autre_LEE_02","V_CaCl2",2014-04-28 12:00:00,0.46,"Extraction CaCl2 + ICP-MS"
"126",2810,"Autres sites LEE","Autre_LEE_02","Sr_CaCl2",2014-04-28 12:00:00,0.19,"Extraction CaCl2 + ICP-OES"
"127",2811,"Autres sites LEE","Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,14.06,"Extraction CaCl2 + ICP-MS"
"128",2817,"Autres sites LEE","Autre_LEE_02","Cr_CaCl2",2014-04-28 12:00:00,0.42,"Extraction CaCl2 + ICP-MS"
"129",2818,"Autres sites LEE","Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,1.85,"Extraction CaCl2 + ICP-MS"
"130",2820,"Autres sites LEE","Autre_LEE_02","As_CaCl2",2014-04-28 12:00:00,2.77,"Extraction CaCl2 + ICP-MS"
"131",2821,"Autres sites LEE","Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,164.9,"Extraction CaCl2 + ICP-MS"
"132",2822,"Autres sites LEE","Autre_LEE_02","V_CaCl2",2014-04-28 12:00:00,0.57,"Extraction CaCl2 + ICP-MS"
"133",2823,"Autres sites LEE","Autre_LEE_02","Sr_CaCl2",2014-04-28 12:00:00,0.22,"Extraction CaCl2 + ICP-OES"
"134",2824,"Autres sites LEE","Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,21.43,"Extraction CaCl2 + ICP-MS"
"135",2828,"Autres sites LEE","Autre_LEE_02","Cr_CaCl2",2014-04-28 12:00:00,0.49,"Extraction CaCl2 + ICP-MS"
"136",2829,"Autres sites LEE","Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,2.27,"Extraction CaCl2 + ICP-MS"
"137",2831,"Autres sites LEE","Autre_LEE_02","As_CaCl2",2014-04-28 12:00:00,2.52,"Extraction CaCl2 + ICP-MS"
"138",2832,"Autres sites LEE","Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,122.3,"Extraction CaCl2 + ICP-MS"
"139",2833,"Autres sites LEE","Autre_LEE_02","V_CaCl2",2014-04-28 12:00:00,0.5,"Extraction CaCl2 + ICP-MS"
"140",2834,"Autres sites LEE","Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,13.92,"Extraction CaCl2 + ICP-MS"
"141",2838,"Autres sites LEE","Autre_LEE_02","Cu_CaCl2",2014-04-28 12:00:00,0.22,"Extraction CaCl2 + ICP-OES"
"142",2839,"Autres sites LEE","Autre_LEE_02","Cr_CaCl2",2014-04-28 12:00:00,0.44,"Extraction CaCl2 + ICP-MS"
"143",2840,"Autres sites LEE","Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,1.63,"Extraction CaCl2 + ICP-MS"
"144",2841,"Autres sites LEE","Autre_LEE_02","As_CaCl2",2014-04-28 12:00:00,2.49,"Extraction CaCl2 + ICP-MS"
"145",2843,"Autres sites LEE","Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,107.1,"Extraction CaCl2 + ICP-MS"
"146",2844,"Autres sites LEE","Autre_LEE_02","V_CaCl2",2014-04-28 12:00:00,0.48,"Extraction CaCl2 + ICP-MS"
"147",2845,"Autres sites LEE","Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,13.62,"Extraction CaCl2 + ICP-MS"
"148",2949,"Autres sites LEE","Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,1.5,"Extraction CaCl2 + ICP-MS"
"149",2950,"Autres sites LEE","Autre_LEE_02","As_CaCl2",2014-04-28 12:00:00,2.45,"Extraction CaCl2 + ICP-MS"
"150",2951,"Autres sites LEE","Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,201.3,"Extraction CaCl2 + ICP-MS"
"151",2952,"Autres sites LEE","Autre_LEE_02","V_CaCl2",2014-04-28 12:00:00,0.55,"Extraction CaCl2 + ICP-MS"
"152",2953,"Autres sites LEE","Autre_LEE_02","Sr_CaCl2",2014-04-28 12:00:00,0.24,"Extraction CaCl2 + ICP-OES"
"153",2954,"Autres sites LEE","Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,24.66,"Extraction CaCl2 + ICP-MS"
"154",2958,"Autres sites LEE","Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,2.64,"Extraction CaCl2 + ICP-MS"
"155",2960,"Autres sites LEE","Autre_LEE_02","As_CaCl2",2014-04-28 12:00:00,2.63,"Extraction CaCl2 + ICP-MS"
"156",2961,"Autres sites LEE","Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,118.3,"Extraction CaCl2 + ICP-MS"
"157",2962,"Autres sites LEE","Autre_LEE_02","Sr_CaCl2",2014-04-28 12:00:00,0.12,"Extraction CaCl2 + ICP-OES"
"158",2963,"Autres sites LEE","Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,9.66,"Extraction CaCl2 + ICP-MS"
"159",2967,"Autres sites LEE","Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,0.94,"Extraction CaCl2 + ICP-MS"
"160",2969,"Autres sites LEE","Autre_LEE_02","As_CaCl2",2014-04-28 12:00:00,2.18,"Extraction CaCl2 + ICP-MS"
"161",2970,"Autres sites LEE","Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,279.8,"Extraction CaCl2 + ICP-MS"
"162",2971,"Autres sites LEE","Autre_LEE_02","V_CaCl2",2014-04-28 12:00:00,0.43,"Extraction CaCl2 + ICP-MS"
"163",2972,"Autres sites LEE","Autre_LEE_02","Sr_CaCl2",2014-04-28 12:00:00,0.36,"Extraction CaCl2 + ICP-OES"
"164",2973,"Autres sites LEE","Autre_LEE_02","Pb_CaCl2",2014-04-28 12:00:00,0.24,"Extraction CaCl2 + ICP-MS"
"165",2974,"Autres sites LEE","Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,27.58,"Extraction CaCl2 + ICP-MS"
"166",2979,"Autres sites LEE","Autre_LEE_02","Cr_CaCl2",2014-04-28 12:00:00,0.48,"Extraction CaCl2 + ICP-MS"
"167",2980,"Autres sites LEE","Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,2.5,"Extraction CaCl2 + ICP-MS"
"168",2983,"Autres sites LEE","Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,191.6,"Extraction CaCl2 + ICP-MS"
"169",2984,"Autres sites LEE","Autre_LEE_02","Sr_CaCl2",2014-04-28 12:00:00,0.2,"Extraction CaCl2 + ICP-OES"
"170",2985,"Autres sites LEE","Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,18.72,"Extraction CaCl2 + ICP-MS"
"171",2990,"Autres sites LEE","Autre_LEE_02","Cu_CaCl2",2014-04-28 12:00:00,0.18,"Extraction CaCl2 + ICP-OES"
"172",2991,"Autres sites LEE","Autre_LEE_02","Cr_CaCl2",2014-04-28 12:00:00,0.35,"Extraction CaCl2 + ICP-MS"
"173",2992,"Autres sites LEE","Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,1.64,"Extraction CaCl2 + ICP-MS"
"174",2994,"Autres sites LEE","Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,138.8,"Extraction CaCl2 + ICP-MS"
