"","date","valeur","Qualit"
"263","11/12/2017 22:00:00","0.134","0 (Bon)"
"264","11/12/2017 23:00:00","0.160","0 (Bon)"
"265","12/12/2017 00:00:00","0.103","0 (Bon)"
"266","12/12/2017 01:00:00","0.069","0 (Bon)"
"267","12/12/2017 02:00:00","0.048","0 (Bon)"
"268","12/12/2017 03:00:00","0.033","0 (Bon)"
"269","12/12/2017 04:00:00","0.027","0 (Bon)"
"270","12/12/2017 05:00:00","0.037","0 (Bon)"
"271","12/12/2017 06:00:00","0.029","0 (Bon)"
"272","12/12/2017 07:00:00","0.047","0 (Bon)"
"273","12/12/2017 08:00:00","0.016","0 (Bon)"
"274","12/12/2017 09:00:00","0.004","0 (Bon)"
"275","12/12/2017 10:00:00","0.002","0 (Bon)"
"276","12/12/2017 11:00:00","0.001","0 (Bon)"
"277","12/12/2017 12:00:00","0.002","0 (Bon)"
"278","12/12/2017 13:00:00","0.000","0 (Bon)"
"279","12/12/2017 14:00:00","0.002","0 (Bon)"
"280","12/12/2017 15:00:00","0.000","0 (Bon)"
"281","12/12/2017 16:00:00","0.000","0 (Bon)"
"282","12/12/2017 17:00:00","0.000","0 (Bon)"
"283","12/12/2017 18:00:00","0.000","0 (Bon)"
"284","12/12/2017 19:00:00","0.000","0 (Bon)"
"285","12/12/2017 20:00:00","0.000","0 (Bon)"
"286","12/12/2017 21:00:00","0.000","0 (Bon)"
"287","12/12/2017 22:00:00","0.000","0 (Bon)"
"288","12/12/2017 23:00:00","0.000","0 (Bon)"
"289","13/12/2017 00:00:00","0.000","0 (Bon)"
"290","13/12/2017 01:00:00","0.000","0 (Bon)"
"291","13/12/2017 02:00:00","0.000","0 (Bon)"
"292","13/12/2017 03:00:00","0.000","0 (Bon)"
"293","13/12/2017 04:00:00","0.000","0 (Bon)"
"294","13/12/2017 05:00:00","0.000","0 (Bon)"
"295","13/12/2017 06:00:00","0.003","0 (Bon)"
"296","13/12/2017 07:00:00","0.072","0 (Bon)"
"297","13/12/2017 08:00:00","0.086","0 (Bon)"
"298","13/12/2017 09:00:00","0.118","0 (Bon)"
"299","13/12/2017 10:00:00","0.086","0 (Bon)"
"300","13/12/2017 11:00:00","0.018","0 (Bon)"
"301","13/12/2017 12:00:00","0.001","0 (Bon)"
"302","13/12/2017 13:00:00","0.000","0 (Bon)"
"303","13/12/2017 14:00:00","0.000","0 (Bon)"
"304","13/12/2017 15:00:00","0.014","0 (Bon)"
"305","13/12/2017 16:00:00","0.191","0 (Bon)"
"306","13/12/2017 17:00:00","0.447","0 (Bon)"
"307","13/12/2017 18:00:00","0.330","0 (Bon)"
"308","13/12/2017 19:00:00","0.232","0 (Bon)"
"309","13/12/2017 20:00:00","0.156","0 (Bon)"
"310","13/12/2017 21:00:00","0.113","0 (Bon)"
"311","13/12/2017 22:00:00","0.194","0 (Bon)"
"312","13/12/2017 23:00:00","0.111","0 (Bon)"
"313","14/12/2017 00:00:00","0.057","0 (Bon)"
"314","14/12/2017 01:00:00","0.041","0 (Bon)"
"315","14/12/2017 02:00:00","0.040","0 (Bon)"
"316","14/12/2017 03:00:00","0.029","0 (Bon)"
"317","14/12/2017 04:00:00","0.032","0 (Bon)"
"318","14/12/2017 05:00:00","0.078","0 (Bon)"
"319","14/12/2017 06:00:00","0.028","0 (Bon)"
"320","14/12/2017 07:00:00","0.011","0 (Bon)"
"321","14/12/2017 08:00:00","0.004","0 (Bon)"
"322","14/12/2017 09:00:00","0.001","0 (Bon)"
"323","14/12/2017 10:00:00","0.000","0 (Bon)"
"324","14/12/2017 11:00:00","0.000","0 (Bon)"
"325","14/12/2017 12:00:00","0.009","0 (Bon)"
"326","14/12/2017 13:00:00","0.073","0 (Bon)"
"327","14/12/2017 14:00:00","0.168","0 (Bon)"
"328","14/12/2017 15:00:00","0.225","0 (Bon)"
"329","14/12/2017 16:00:00","0.295","0 (Bon)"
"330","14/12/2017 17:00:00","0.414","0 (Bon)"
"331","14/12/2017 18:00:00","0.626","0 (Bon)"
"332","14/12/2017 19:00:00","0.531","0 (Bon)"
"333","14/12/2017 20:00:00","0.341","0 (Bon)"
"334","14/12/2017 21:00:00","0.312","0 (Bon)"
"335","14/12/2017 22:00:00","0.270","0 (Bon)"
"336","14/12/2017 23:00:00","0.147","0 (Bon)"
"337","15/12/2017 00:00:00","0.095","0 (Bon)"
"338","15/12/2017 01:00:00","0.069","0 (Bon)"
"339","15/12/2017 02:00:00","0.140","0 (Bon)"
"340","15/12/2017 03:00:00","0.083","0 (Bon)"
"341","15/12/2017 04:00:00","0.039","0 (Bon)"
"342","15/12/2017 05:00:00","0.021","0 (Bon)"
"343","15/12/2017 06:00:00","0.014","0 (Bon)"
"344","15/12/2017 07:00:00","0.010","0 (Bon)"
"345","15/12/2017 08:00:00","0.052","0 (Bon)"
"346","15/12/2017 09:00:00","0.030","0 (Bon)"
"347","15/12/2017 10:00:00","0.009","0 (Bon)"
"348","15/12/2017 11:00:00","0.003","0 (Bon)"
"349","15/12/2017 12:00:00","0.001","0 (Bon)"
"350","15/12/2017 13:00:00","0.000","0 (Bon)"
"351","15/12/2017 14:00:00","0.000","0 (Bon)"
"352","15/12/2017 15:00:00","0.004","0 (Bon)"
"353","15/12/2017 16:00:00","0.010","0 (Bon)"
"354","15/12/2017 17:00:00","0.002","0 (Bon)"
"355","15/12/2017 18:00:00","0.000","0 (Bon)"
"356","15/12/2017 19:00:00","0.000","0 (Bon)"
"357","15/12/2017 20:00:00","0.000","0 (Bon)"
"358","15/12/2017 21:00:00","0.000","0 (Bon)"
"359","15/12/2017 22:00:00","0.000","0 (Bon)"
"360","15/12/2017 23:00:00","0.000","0 (Bon)"
"361","16/12/2017 00:00:00","0.000","0 (Bon)"
"362","16/12/2017 01:00:00","0.005","0 (Bon)"
"363","16/12/2017 02:00:00","0.005","0 (Bon)"
"364","16/12/2017 03:00:00","0.000","0 (Bon)"
"365","16/12/2017 04:00:00","0.000","0 (Bon)"
"366","16/12/2017 05:00:00","0.000","0 (Bon)"
"367","16/12/2017 06:00:00","0.000","0 (Bon)"
"368","16/12/2017 07:00:00","0.000","0 (Bon)"
"369","16/12/2017 08:00:00","0.000","0 (Bon)"
"370","16/12/2017 09:00:00","0.000","0 (Bon)"
"371","16/12/2017 10:00:00","0.000","0 (Bon)"
"372","16/12/2017 11:00:00","0.000","0 (Bon)"
"373","16/12/2017 12:00:00","0.000","0 (Bon)"
"374","16/12/2017 13:00:00","0.000","0 (Bon)"
"375","16/12/2017 14:00:00","0.000","0 (Bon)"
"376","16/12/2017 15:00:00","0.000","0 (Bon)"
"377","16/12/2017 16:00:00","0.000","0 (Bon)"
"378","16/12/2017 17:00:00","0.000","0 (Bon)"
"379","16/12/2017 18:00:00","0.000","0 (Bon)"
"380","16/12/2017 19:00:00","0.000","0 (Bon)"
"381","16/12/2017 20:00:00","0.000","0 (Bon)"
"382","16/12/2017 21:00:00","0.000","0 (Bon)"
"383","16/12/2017 22:00:00","0.000","0 (Bon)"
"384","16/12/2017 23:00:00","0.000","0 (Bon)"
"385","17/12/2017 00:00:00","0.000","0 (Bon)"
"386","17/12/2017 01:00:00","0.000","0 (Bon)"
"387","17/12/2017 02:00:00","0.000","0 (Bon)"
"388","17/12/2017 03:00:00","0.000","0 (Bon)"
"389","17/12/2017 04:00:00","0.000","0 (Bon)"
"390","17/12/2017 05:00:00","0.000","0 (Bon)"
"391","17/12/2017 06:00:00","0.000","0 (Bon)"
"392","17/12/2017 07:00:00","0.000","0 (Bon)"
"393","17/12/2017 08:00:00","0.000","0 (Bon)"
"394","17/12/2017 09:00:00","0.000","0 (Bon)"
"395","17/12/2017 10:00:00","0.000","0 (Bon)"
"396","17/12/2017 11:00:00","0.000","0 (Bon)"
"397","17/12/2017 12:00:00","0.000","0 (Bon)"
"398","17/12/2017 13:00:00","0.000","0 (Bon)"
"399","17/12/2017 14:00:00","0.000","0 (Bon)"
"400","17/12/2017 15:00:00","0.000","0 (Bon)"
"401","17/12/2017 16:00:00","0.000","0 (Bon)"
"402","17/12/2017 17:00:00","0.000","0 (Bon)"
"403","17/12/2017 18:00:00","0.000","0 (Bon)"
"404","17/12/2017 19:00:00","0.000","0 (Bon)"
"405","17/12/2017 20:00:00","0.000","0 (Bon)"
"406","17/12/2017 21:00:00","0.000","0 (Bon)"
"407","17/12/2017 22:00:00","0.000","0 (Bon)"
"408","17/12/2017 23:00:00","0.000","0 (Bon)"
"409","18/12/2017 00:00:00","0.000","0 (Bon)"
"410","18/12/2017 01:00:00","0.000","0 (Bon)"
"411","18/12/2017 02:00:00","0.000","0 (Bon)"
"412","18/12/2017 03:00:00","0.000","0 (Bon)"
"413","18/12/2017 04:00:00","0.000","0 (Bon)"
"414","18/12/2017 05:00:00","0.000","0 (Bon)"
"415","18/12/2017 06:00:00","0.000","0 (Bon)"
"416","18/12/2017 07:00:00","0.000","0 (Bon)"
"417","18/12/2017 08:00:00","0.000","0 (Bon)"
"418","18/12/2017 09:00:00","0.000","0 (Bon)"
"419","18/12/2017 10:00:00","0.000","0 (Bon)"
"420","18/12/2017 11:00:00","0.000","0 (Bon)"
"421","18/12/2017 12:00:00","0.000","0 (Bon)"
"422","18/12/2017 13:00:00","0.000","0 (Bon)"
"423","18/12/2017 14:00:00","0.000","0 (Bon)"
"424","18/12/2017 15:00:00","0.000","0 (Bon)"
"425","18/12/2017 16:00:00","0.000","0 (Bon)"
"426","18/12/2017 17:00:00","0.000","0 (Bon)"
"427","18/12/2017 18:00:00","0.000","0 (Bon)"
"428","18/12/2017 19:00:00","0.000","0 (Bon)"
"429","18/12/2017 20:00:00","0.000","0 (Bon)"
"430","18/12/2017 21:00:00","0.000","0 (Bon)"
"431","18/12/2017 22:00:00","0.000","0 (Bon)"
"432","18/12/2017 23:00:00","0.000","0 (Bon)"
"433","19/12/2017 00:00:00","0.000","0 (Bon)"
"434","19/12/2017 01:00:00","0.000","0 (Bon)"
"435","19/12/2017 02:00:00","0.000","0 (Bon)"
"436","19/12/2017 03:00:00","0.000","0 (Bon)"
"437","19/12/2017 04:00:00","0.000","0 (Bon)"
"438","19/12/2017 05:00:00","0.000","0 (Bon)"
"439","19/12/2017 06:00:00","0.000","0 (Bon)"
"440","19/12/2017 07:00:00","0.000","0 (Bon)"
"441","19/12/2017 08:00:00","0.000","0 (Bon)"
"442","19/12/2017 09:00:00","0.000","0 (Bon)"
"443","19/12/2017 10:00:00","0.000","0 (Bon)"
"444","19/12/2017 11:00:00","0.000","0 (Bon)"
"445","19/12/2017 12:00:00","0.000","0 (Bon)"
"446","19/12/2017 13:00:00","0.000","0 (Bon)"
"447","19/12/2017 14:00:00","0.000","0 (Bon)"
"448","19/12/2017 15:00:00","0.000","0 (Bon)"
"449","19/12/2017 16:00:00","0.000","0 (Bon)"
"450","19/12/2017 17:00:00","0.000","0 (Bon)"
"451","19/12/2017 18:00:00","0.000","0 (Bon)"
"452","19/12/2017 19:00:00","0.000","0 (Bon)"
"453","19/12/2017 20:00:00","0.000","0 (Bon)"
"454","19/12/2017 21:00:00","0.000","0 (Bon)"
"455","19/12/2017 22:00:00","0.000","0 (Bon)"
"456","19/12/2017 23:00:00","0.000","0 (Bon)"
"457","20/12/2017 00:00:00","0.000","0 (Bon)"
"458","20/12/2017 01:00:00","0.000","0 (Bon)"
"459","20/12/2017 02:00:00","0.000","0 (Bon)"
"460","20/12/2017 03:00:00","0.000","0 (Bon)"
"461","20/12/2017 04:00:00","0.000","0 (Bon)"
"462","20/12/2017 05:00:00","0.000","0 (Bon)"
"463","20/12/2017 06:00:00","0.000","0 (Bon)"
"464","20/12/2017 07:00:00","0.000","0 (Bon)"
"465","20/12/2017 08:00:00","0.000","0 (Bon)"
"466","20/12/2017 09:00:00","0.000","0 (Bon)"
"467","20/12/2017 10:00:00","0.000","0 (Bon)"
"468","20/12/2017 11:00:00","0.000","0 (Bon)"
"469","20/12/2017 12:00:00","0.000","0 (Bon)"
"470","20/12/2017 13:00:00","0.000","0 (Bon)"
"471","20/12/2017 14:00:00","0.000","0 (Bon)"
"472","20/12/2017 15:00:00","0.000","0 (Bon)"
"473","20/12/2017 16:00:00","0.000","0 (Bon)"
"474","20/12/2017 17:00:00","0.000","0 (Bon)"
"475","20/12/2017 18:00:00","0.000","0 (Bon)"
"476","20/12/2017 19:00:00","0.000","0 (Bon)"
"477","20/12/2017 20:00:00","0.000","0 (Bon)"
"478","20/12/2017 21:00:00","0.000","0 (Bon)"
"479","20/12/2017 22:00:00","0.000","0 (Bon)"
"480","20/12/2017 23:00:00","0.000","0 (Bon)"
