Date;Time;Valeur[l/s];État de la valeur;Interpolation;valid[%];Qualité;Interpolation;invalid[%];Qualité;Interpolation;missing[%];Qualité;Interpolation;Tags;Comments
16/05/201813:00:00;13:00:00;0.026;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201814:00:00;14:00:00;0.013;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201815:00:00;15:00:00;0.037;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201816:00:00;16:00:00;0.012;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201817:00:00;17:00:00;-0.009;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201818:00:00;18:00:00;0.003;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201819:00:00;19:00:00;0.024;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201820:00:00;20:00:00;0.025;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201821:00:00;21:00:00;0.052;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201822:00:00;22:00:00;0.071;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201823:00:00;23:00:00;0.002;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201800:00:00;00:00:00;-0.017;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201801:00:00;01:00:00;-0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201802:00:00;02:00:00;0.017;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201803:00:00;03:00:00;-0.006;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201804:00:00;04:00:00;-0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201805:00:00;05:00:00;0.030;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201806:00:00;06:00:00;0.006;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201807:00:00;07:00:00;0.018;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201808:00:00;08:00:00;-0.008;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201809:00:00;09:00:00;-0.018;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201810:00:00;10:00:00;-0.015;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201811:00:00;11:00:00;-0.030;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201812:00:00;12:00:00;-0.014;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201813:00:00;13:00:00;0.003;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201814:00:00;14:00:00;0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201815:00:00;15:00:00;0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201816:00:00;16:00:00;-0.007;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201817:00:00;17:00:00;-0.011;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201818:00:00;18:00:00;-0.020;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201819:00:00;19:00:00;0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201820:00:00;20:00:00;0.016;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201821:00:00;21:00:00;0.021;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201822:00:00;22:00:00;-0.030;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/05/201823:00:00;23:00:00;-0.020;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201800:00:00;00:00:00;-0.031;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201801:00:00;01:00:00;-0.029;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201802:00:00;02:00:00;-0.030;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201803:00:00;03:00:00;-0.027;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201804:00:00;04:00:00;-0.019;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201805:00:00;05:00:00;-0.042;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201806:00:00;06:00:00;-0.020;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201807:00:00;07:00:00;-0.037;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201808:00:00;08:00:00;-0.045;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201809:00:00;09:00:00;-0.011;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201810:00:00;10:00:00;-0.029;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201811:00:00;11:00:00;-0.030;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201812:00:00;12:00:00;-0.018;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201813:00:00;13:00:00;-0.042;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201814:00:00;14:00:00;-0.021;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201815:00:00;15:00:00;-0.044;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201816:00:00;16:00:00;-0.032;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201817:00:00;17:00:00;-0.025;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201818:00:00;18:00:00;-0.024;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201819:00:00;19:00:00;-0.022;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201820:00:00;20:00:00;-0.015;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201821:00:00;21:00:00;-0.016;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201822:00:00;22:00:00;0.012;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/05/201823:00:00;23:00:00;-0.003;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201800:00:00;00:00:00;-0.025;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201801:00:00;01:00:00;-0.016;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201802:00:00;02:00:00;-0.032;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201803:00:00;03:00:00;-0.030;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201804:00:00;04:00:00;-0.037;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201805:00:00;05:00:00;-0.025;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201806:00:00;06:00:00;-0.040;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201807:00:00;07:00:00;-0.034;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201808:00:00;08:00:00;-0.032;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201809:00:00;09:00:00;-0.026;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201810:00:00;10:00:00;-0.020;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201811:00:00;11:00:00;-0.026;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201812:00:00;12:00:00;-0.035;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201813:00:00;13:00:00;-0.029;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201814:00:00;14:00:00;-0.016;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201815:00:00;15:00:00;-0.028;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201816:00:00;16:00:00;-0.040;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201817:00:00;17:00:00;-0.024;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201818:00:00;18:00:00;-0.022;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201819:00:00;19:00:00;-0.039;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201820:00:00;20:00:00;-0.042;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201821:00:00;21:00:00;-0.028;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201822:00:00;22:00:00;-0.012;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/05/201823:00:00;23:00:00;-0.025;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201800:00:00;00:00:00;-0.028;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201801:00:00;01:00:00;-0.038;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201802:00:00;02:00:00;-0.046;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201803:00:00;03:00:00;-0.049;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201804:00:00;04:00:00;-0.035;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201805:00:00;05:00:00;-0.025;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201806:00:00;06:00:00;-0.029;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201807:00:00;07:00:00;-0.042;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201808:00:00;08:00:00;-0.030;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201809:00:00;09:00:00;-0.009;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201810:00:00;10:00:00;0.002;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201811:00:00;11:00:00;-0.014;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201812:00:00;12:00:00;-0.012;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201813:00:00;13:00:00;-0.013;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201814:00:00;14:00:00;0.002;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201815:00:00;15:00:00;0.009;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201816:00:00;16:00:00;-0.005;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201817:00:00;17:00:00;-0.027;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201818:00:00;18:00:00;-0.013;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201819:00:00;19:00:00;-0.058;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201820:00:00;20:00:00;-0.019;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201821:00:00;21:00:00;0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201822:00:00;22:00:00;-0.012;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
20/05/201823:00:00;23:00:00;-0.030;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201800:00:00;00:00:00;-0.032;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201801:00:00;01:00:00;-0.031;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201802:00:00;02:00:00;-0.020;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201803:00:00;03:00:00;-0.016;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201804:00:00;04:00:00;-0.024;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201805:00:00;05:00:00;-0.022;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201806:00:00;06:00:00;-0.017;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201807:00:00;07:00:00;-0.018;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201808:00:00;08:00:00;0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201809:00:00;09:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201810:00:00;10:00:00;-0.012;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201811:00:00;11:00:00;-0.019;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201812:00:00;12:00:00;-0.005;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201813:00:00;13:00:00;-0.014;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201814:00:00;14:00:00;-0.046;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201815:00:00;15:00:00;-0.031;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201816:00:00;16:00:00;-0.030;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201817:00:00;17:00:00;-0.030;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201818:00:00;18:00:00;-0.021;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201819:00:00;19:00:00;-0.017;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201820:00:00;20:00:00;-0.014;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201821:00:00;21:00:00;-0.015;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201822:00:00;22:00:00;-0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
21/05/201823:00:00;23:00:00;-0.011;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201800:00:00;00:00:00;-0.017;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201801:00:00;01:00:00;0.007;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201802:00:00;02:00:00;-0.003;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201803:00:00;03:00:00;-0.016;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201804:00:00;04:00:00;-0.030;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201805:00:00;05:00:00;-0.013;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201806:00:00;06:00:00;-0.013;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201807:00:00;07:00:00;-0.009;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201808:00:00;08:00:00;-0.012;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201809:00:00;09:00:00;0.016;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201810:00:00;10:00:00;0.011;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201811:00:00;11:00:00;0.005;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201812:00:00;12:00:00;0.002;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201813:00:00;13:00:00;0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201814:00:00;14:00:00;-0.014;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201815:00:00;15:00:00;-0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201816:00:00;16:00:00;-0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201817:00:00;17:00:00;0.007;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201818:00:00;18:00:00;0.003;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201819:00:00;19:00:00;0.008;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201820:00:00;20:00:00;-0.008;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201821:00:00;21:00:00;-0.006;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201822:00:00;22:00:00;0.002;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/05/201823:00:00;23:00:00;0.013;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201800:00:00;00:00:00;-0.010;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201801:00:00;01:00:00;-0.006;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201802:00:00;02:00:00;-0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201803:00:00;03:00:00;0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201804:00:00;04:00:00;0.008;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201805:00:00;05:00:00;-0.015;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201806:00:00;06:00:00;0.010;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201807:00:00;07:00:00;0.016;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201808:00:00;08:00:00;0.006;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201809:00:00;09:00:00;0.012;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201810:00:00;10:00:00;0.036;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201811:00:00;11:00:00;0.027;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201812:00:00;12:00:00;0.014;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201813:00:00;13:00:00;0.005;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201814:00:00;14:00:00;0.027;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201815:00:00;15:00:00;0.028;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201816:00:00;16:00:00;0.023;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201817:00:00;17:00:00;0.016;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201818:00:00;18:00:00;0.010;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201819:00:00;19:00:00;0.009;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201820:00:00;20:00:00;-0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201821:00:00;21:00:00;0.013;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201822:00:00;22:00:00;-0.002;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/05/201823:00:00;23:00:00;0.011;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201800:00:00;00:00:00;0.017;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201801:00:00;01:00:00;0.008;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201802:00:00;02:00:00;0.002;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201803:00:00;03:00:00;0.005;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201804:00:00;04:00:00;0.013;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201805:00:00;05:00:00;-0.010;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201806:00:00;06:00:00;0.003;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201807:00:00;07:00:00;0.005;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201808:00:00;08:00:00;-0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201809:00:00;09:00:00;0.009;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201810:00:00;10:00:00;0.024;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201811:00:00;11:00:00;0.014;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201812:00:00;12:00:00;0.024;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201813:00:00;13:00:00;0.007;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201814:00:00;14:00:00;0.016;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201815:00:00;15:00:00;0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201816:00:00;16:00:00;-0.003;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201817:00:00;17:00:00;0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201818:00:00;18:00:00;0.013;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201819:00:00;19:00:00;-0.020;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201820:00:00;20:00:00;-0.015;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201821:00:00;21:00:00;-0.012;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201822:00:00;22:00:00;0.003;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/05/201823:00:00;23:00:00;0.018;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/05/201800:00:00;00:00:00;0.015;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/05/201801:00:00;01:00:00;0.007;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/05/201802:00:00;02:00:00;0.014;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/05/201803:00:00;03:00:00;0.006;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/05/201804:00:00;04:00:00;-0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/05/201805:00:00;05:00:00;0.002;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/05/201806:00:00;06:00:00;-0.009;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/05/201807:00:00;07:00:00;0.010;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/05/201808:00:00;08:00:00;0.007;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
