Date;Time;Valeur[l/s];État de la valeur;Interpolation;valid[%];Qualité;Interpolation;invalid[%];Qualité;Interpolation;missing[%];Qualité;Interpolation;Tags;Comments
10/12/201700:00:00;00:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201701:00:00;01:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201702:00:00;02:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201703:00:00;03:00:00;0.173;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201704:00:00;04:00:00;0.351;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201705:00:00;05:00:00;0.631;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201706:00:00;06:00:00;1.260;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201707:00:00;07:00:00;1.393;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201708:00:00;08:00:00;2.650;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201709:00:00;09:00:00;2.112;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201710:00:00;10:00:00;0.976;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201711:00:00;11:00:00;0.405;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201712:00:00;12:00:00;0.254;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201713:00:00;13:00:00;0.181;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201714:00:00;14:00:00;0.080;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201715:00:00;15:00:00;0.041;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201716:00:00;16:00:00;0.164;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201717:00:00;17:00:00;0.223;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201718:00:00;18:00:00;0.094;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201719:00:00;19:00:00;0.051;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201720:00:00;20:00:00;0.070;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201721:00:00;21:00:00;0.059;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201722:00:00;22:00:00;0.010;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/12/201723:00:00;23:00:00;0.005;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201700:00:00;00:00:00;0.017;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201701:00:00;01:00:00;0.374;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201702:00:00;02:00:00;0.948;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201703:00:00;03:00:00;0.903;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201704:00:00;04:00:00;0.382;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201705:00:00;05:00:00;0.263;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201706:00:00;06:00:00;0.309;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201707:00:00;07:00:00;0.641;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201708:00:00;08:00:00;0.974;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201709:00:00;09:00:00;0.975;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201710:00:00;10:00:00;0.999;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201711:00:00;11:00:00;0.712;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201712:00:00;12:00:00;0.619;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201713:00:00;13:00:00;0.700;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201714:00:00;14:00:00;0.499;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201715:00:00;15:00:00;0.295;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201716:00:00;16:00:00;0.243;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201717:00:00;17:00:00;0.378;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201718:00:00;18:00:00;0.265;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201719:00:00;19:00:00;0.142;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201720:00:00;20:00:00;0.099;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201721:00:00;21:00:00;0.085;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201722:00:00;22:00:00;0.134;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/12/201723:00:00;23:00:00;0.160;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201700:00:00;00:00:00;0.103;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201701:00:00;01:00:00;0.069;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201702:00:00;02:00:00;0.048;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201703:00:00;03:00:00;0.033;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201704:00:00;04:00:00;0.027;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201705:00:00;05:00:00;0.037;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201706:00:00;06:00:00;0.029;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201707:00:00;07:00:00;0.047;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201708:00:00;08:00:00;0.016;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201709:00:00;09:00:00;0.004;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201710:00:00;10:00:00;0.002;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201711:00:00;11:00:00;0.001;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201712:00:00;12:00:00;0.002;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201713:00:00;13:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201714:00:00;14:00:00;0.002;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201715:00:00;15:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201716:00:00;16:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201717:00:00;17:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201718:00:00;18:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201719:00:00;19:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201720:00:00;20:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201721:00:00;21:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201722:00:00;22:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/12/201723:00:00;23:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201700:00:00;00:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201701:00:00;01:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201702:00:00;02:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201703:00:00;03:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201704:00:00;04:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201705:00:00;05:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201706:00:00;06:00:00;0.003;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201707:00:00;07:00:00;0.072;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201708:00:00;08:00:00;0.086;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201709:00:00;09:00:00;0.118;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201710:00:00;10:00:00;0.086;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201711:00:00;11:00:00;0.018;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201712:00:00;12:00:00;0.001;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201713:00:00;13:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201714:00:00;14:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201715:00:00;15:00:00;0.014;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201716:00:00;16:00:00;0.191;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201717:00:00;17:00:00;0.447;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201718:00:00;18:00:00;0.330;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201719:00:00;19:00:00;0.232;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201720:00:00;20:00:00;0.156;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201721:00:00;21:00:00;0.113;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201722:00:00;22:00:00;0.194;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/12/201723:00:00;23:00:00;0.111;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201700:00:00;00:00:00;0.057;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201701:00:00;01:00:00;0.041;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201702:00:00;02:00:00;0.040;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201703:00:00;03:00:00;0.029;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201704:00:00;04:00:00;0.032;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201705:00:00;05:00:00;0.078;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201706:00:00;06:00:00;0.028;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201707:00:00;07:00:00;0.011;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201708:00:00;08:00:00;0.004;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201709:00:00;09:00:00;0.001;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201710:00:00;10:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201711:00:00;11:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201712:00:00;12:00:00;0.009;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201713:00:00;13:00:00;0.073;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201714:00:00;14:00:00;0.168;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201715:00:00;15:00:00;0.225;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201716:00:00;16:00:00;0.295;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201717:00:00;17:00:00;0.414;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201718:00:00;18:00:00;0.626;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201719:00:00;19:00:00;0.531;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201720:00:00;20:00:00;0.341;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201721:00:00;21:00:00;0.312;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201722:00:00;22:00:00;0.270;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/12/201723:00:00;23:00:00;0.147;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201700:00:00;00:00:00;0.095;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201701:00:00;01:00:00;0.069;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201702:00:00;02:00:00;0.140;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201703:00:00;03:00:00;0.083;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201704:00:00;04:00:00;0.039;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201705:00:00;05:00:00;0.021;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201706:00:00;06:00:00;0.014;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201707:00:00;07:00:00;0.010;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201708:00:00;08:00:00;0.052;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201709:00:00;09:00:00;0.030;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201710:00:00;10:00:00;0.009;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201711:00:00;11:00:00;0.003;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201712:00:00;12:00:00;0.001;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201713:00:00;13:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201714:00:00;14:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201715:00:00;15:00:00;0.004;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201716:00:00;16:00:00;0.010;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201717:00:00;17:00:00;0.002;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201718:00:00;18:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201719:00:00;19:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201720:00:00;20:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201721:00:00;21:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201722:00:00;22:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/12/201723:00:00;23:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201700:00:00;00:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201701:00:00;01:00:00;0.005;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201702:00:00;02:00:00;0.005;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201703:00:00;03:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201704:00:00;04:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201705:00:00;05:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201706:00:00;06:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201707:00:00;07:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201708:00:00;08:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201709:00:00;09:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201710:00:00;10:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201711:00:00;11:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201712:00:00;12:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201713:00:00;13:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201714:00:00;14:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201715:00:00;15:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201716:00:00;16:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201717:00:00;17:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201718:00:00;18:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201719:00:00;19:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201720:00:00;20:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201721:00:00;21:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201722:00:00;22:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/12/201723:00:00;23:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201700:00:00;00:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201701:00:00;01:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201702:00:00;02:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201703:00:00;03:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201704:00:00;04:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201705:00:00;05:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201706:00:00;06:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201707:00:00;07:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201708:00:00;08:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201709:00:00;09:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201710:00:00;10:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201711:00:00;11:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201712:00:00;12:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201713:00:00;13:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201714:00:00;14:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201715:00:00;15:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201716:00:00;16:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201717:00:00;17:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201718:00:00;18:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201719:00:00;19:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201720:00:00;20:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201721:00:00;21:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201722:00:00;22:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
17/12/201723:00:00;23:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201700:00:00;00:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201701:00:00;01:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201702:00:00;02:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201703:00:00;03:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201704:00:00;04:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201705:00:00;05:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201706:00:00;06:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201707:00:00;07:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201708:00:00;08:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201709:00:00;09:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201710:00:00;10:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201711:00:00;11:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201712:00:00;12:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201713:00:00;13:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201714:00:00;14:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201715:00:00;15:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201716:00:00;16:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201717:00:00;17:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201718:00:00;18:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201719:00:00;19:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201720:00:00;20:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201721:00:00;21:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201722:00:00;22:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
18/12/201723:00:00;23:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
19/12/201700:00:00;00:00:00;0.000;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
